s1_id,true_id,source,current_status,name_tfidf,address_tfidf,char_ngram,token_retrieval,numeric,multiscript,rescued_by,reason_if_still_missed
S1-836916847,S2-804229966,S2,HIT,1,1,1,1,0,0,already_hit,
S1-942890922,S3-859769111,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-124312817,S3-337783610,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-442414081,S3-848619147,S3,HIT,1,0,1,0,0,0,already_hit,
S1-376606321,S3-996170609,S3,HIT,1,1,1,0,0,0,already_hit,
S1-218527802,S2-66421214,S2,HIT,1,1,1,0,0,0,already_hit,
S1-105870348,S2-442680400,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-217514760,S2-484325370,S2,HIT,1,1,1,0,0,0,already_hit,
S1-988076802,S2-401219830,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-543722172,S2-716276874,S2,HIT,0,1,0,0,0,0,already_hit,
S1-904740875,S3-10331562,S3,HIT,1,1,1,0,0,0,already_hit,
S1-6504827,S3-305588707,S3,HIT,0,1,0,1,0,0,already_hit,
S1-464514986,S2-107295419,S2,HIT,1,0,1,0,0,0,already_hit,
S1-152967828,S2-907012850,S2,HIT,0,1,0,0,0,0,already_hit,
S1-677157125,S3-310028263,S3,HIT,1,1,1,0,0,0,already_hit,
S1-636831324,S2-982720804,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-832047138,S2-9754932,S2,HIT,1,1,1,0,0,0,already_hit,
S1-974849189,S3-656687272,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-652651286,S3-668878337,S3,HIT,1,1,1,0,0,0,already_hit,
S1-272340452,S2-942679157,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-499956365,S2-387172321,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-684959382,S2-887876407,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-279028557,S2-366138960,S2,HIT,1,1,1,0,0,0,already_hit,
S1-173906255,S3-566253607,S3,HIT,1,1,1,1,0,0,already_hit,
S1-543144015,S2-946732153,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-402877115,S2-462249367,S2,HIT,1,1,1,0,1,0,already_hit,
S1-996212272,S3-630504791,S3,HIT,1,1,1,1,0,0,already_hit,
S1-862223871,S2-571143261,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-899444778,S2-207118148,S2,HIT,1,1,1,0,0,0,already_hit,
S1-919733927,S3-923466299,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-238319738,S3-48304641,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-130677609,S3-645687658,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-396448962,S3-193367074,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-865492250,S2-867321182,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-641402178,S2-119362167,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-74600852,S2-811589314,S2,HIT,1,1,1,1,0,0,already_hit,
S1-111065528,S3-340441081,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-210007069,S2-696868200,S2,HIT,1,1,1,0,0,0,already_hit,
S1-593436824,S3-222401410,S3,HIT,1,1,1,0,0,0,already_hit,
S1-692594454,S3-557113104,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-229996942,S2-89036346,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-664355108,S2-385686651,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-709080642,S3-293928507,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-795195261,S3-751399632,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-875857983,S2-29992078,S2,HIT,1,1,1,0,0,0,already_hit,
S1-311570925,S3-79039441,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-249574225,S2-907342905,S2,HIT,0,1,0,1,0,0,already_hit,
S1-157183174,S3-646180114,S3,HIT,1,1,1,0,0,0,already_hit,
S1-418477552,S3-139267332,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-247326908,S3-889668859,S3,HIT,1,1,1,1,0,0,already_hit,
S1-826696794,S2-703787957,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-175689426,S2-387163472,S2,HIT,1,1,1,1,0,0,already_hit,
S1-134890169,S2-719077688,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-444711104,S3-869544645,S3,HIT,1,1,1,1,0,0,already_hit,
S1-665355186,S2-413606509,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-507894970,S2-306969028,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-349719765,S3-109600646,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-730064090,S3-284554018,S3,HIT,1,0,1,0,0,0,already_hit,
S1-960834585,S3-595085501,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-321400092,S2-128122130,S2,HIT,1,1,1,0,0,0,already_hit,
S1-691021205,S2-18307499,S2,HIT,1,0,1,1,0,0,already_hit,
S1-354301488,S3-665673072,S3,HIT,1,0,1,0,0,0,already_hit,
S1-545578977,S3-753325311,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-382234885,S3-292546051,S3,HIT,1,1,1,0,0,0,already_hit,
S1-74901450,S2-291355621,S2,HIT,0,1,0,0,0,0,already_hit,
S1-681609211,S2-980045144,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-379154805,S3-749569617,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-397935071,S2-787813031,S2,HIT,1,1,1,0,0,0,already_hit,
S1-562175922,S3-223478142,S3,HIT,1,1,1,0,1,0,already_hit,
S1-313386776,S2-2864870,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-407730822,S3-647020443,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-131038804,S2-655191371,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-40214460,S2-605535286,S2,HIT,1,1,1,1,0,0,already_hit,
S1-536406038,S3-154796817,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-545601093,S2-899758735,S2,HIT,1,1,1,1,0,0,already_hit,
S1-355053030,S2-487451089,S2,HIT,1,0,1,0,0,0,already_hit,
S1-640566342,S2-103479419,S2,HIT,1,1,1,1,0,0,already_hit,
S1-28313199,S3-272275561,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-635466493,S2-988237224,S2,HIT,1,1,1,1,0,0,already_hit,
S1-387747643,S3-475184820,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-533049965,S2-531706549,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-206177417,S3-938140283,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-469858503,S2-386016188,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-666876590,S3-847656632,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-979207238,S2-814387186,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-7733888,S2-422170520,S2,HIT,1,1,1,1,0,0,already_hit,
S1-967086139,S3-697727863,S3,HIT,0,1,0,0,0,0,already_hit,
S1-529619943,S2-105873936,S2,HIT,1,1,1,0,0,0,already_hit,
S1-667800903,S2-889952246,S2,HIT,0,1,0,0,1,0,already_hit,
S1-912508322,S2-276782865,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-384235216,S3-999652536,S3,HIT,1,1,1,0,0,0,already_hit,
S1-941709619,S2-213957619,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-956930131,S3-112213518,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-889765358,S3-284187501,S3,HIT,1,1,1,0,0,0,already_hit,
S1-355821652,S3-419682499,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-458813085,S2-933263868,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-410898799,S2-103471588,S2,HIT,1,0,1,0,0,0,already_hit,
S1-409799510,S2-245726222,S2,HIT,1,1,1,0,0,0,already_hit,
S1-206627523,S3-637392711,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-235360444,S3-381815788,S3,HIT,1,1,1,0,0,0,already_hit,
S1-743171772,S2-556427757,S2,HIT,1,1,1,1,0,0,already_hit,
S1-82102704,S3-851475109,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-608967311,S2-909334791,S2,HIT,0,1,0,1,0,0,already_hit,
S1-449921816,S3-391988117,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-262975311,S2-265468345,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-167321703,S3-847031054,S3,HIT,1,1,1,0,0,0,already_hit,
S1-169648109,S2-769212751,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-453096104,S2-38092454,S2,HIT,0,1,0,1,0,0,already_hit,
S1-765734254,S3-392778993,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-667800903,S3-205526297,S3,HIT,1,1,1,0,1,0,already_hit,
S1-436307824,S2-343854221,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-751233527,S3-449403093,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-654340387,S2-110821711,S2,HIT,1,1,1,1,0,0,already_hit,
S1-328996647,S3-959829072,S3,HIT,1,1,1,0,0,0,already_hit,
S1-639096068,S3-515416988,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-665803307,S3-570465833,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-820751255,S2-985100094,S2,HIT,1,1,1,1,0,0,already_hit,
S1-359497386,S3-828181965,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-474409913,S2-405645090,S2,HIT,1,1,1,1,0,0,already_hit,
S1-826696794,S3-36709672,S3,HIT,1,1,1,0,0,0,already_hit,
S1-845493376,S3-74171796,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-162806244,S3-737408373,S3,HIT,1,1,1,0,1,0,already_hit,
S1-116081375,S2-320556822,S2,HIT,1,1,1,0,0,0,already_hit,
S1-790095129,S2-888979660,S2,HIT,1,1,1,1,0,0,already_hit,
S1-300368375,S2-597753294,S2,HIT,1,1,1,1,0,0,already_hit,
S1-710909094,S2-563752471,S2,HIT,1,1,1,1,0,0,already_hit,
S1-740270062,S3-942683049,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-274758214,S2-523903872,S2,HIT,0,1,0,0,0,0,already_hit,
S1-474755359,S3-116714323,S3,HIT,1,1,1,1,0,0,already_hit,
S1-533049965,S3-775766417,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-54921719,S2-125409510,S2,HIT,1,1,1,1,0,0,already_hit,
S1-434235767,S2-403033714,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-537215761,S2-400103695,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-219548536,S2-9271989,S2,HIT,1,1,1,1,0,0,already_hit,
S1-286064736,S3-71769631,S3,HIT,1,1,1,0,0,0,already_hit,
S1-641249328,S3-872950611,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-332254958,S3-684410514,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-135208388,S3-356249311,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-525055772,S3-758283141,S3,HIT,1,1,1,0,0,0,already_hit,
S1-618570184,S2-136216991,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-495348398,S3-54980539,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-617582034,S3-300186250,S3,HIT,1,1,1,0,0,0,already_hit,
S1-520730944,S2-269724750,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-597776332,S3-909214551,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-131527067,S2-397340729,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-846529766,S2-133143908,S2,HIT,1,1,1,1,0,0,already_hit,
S1-783575505,S3-736775419,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-31575673,S3-754881202,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-90771849,S3-487753432,S3,HIT,0,0,0,0,0,0,none,
S1-672296545,S3-407881609,S3,HIT,1,1,1,0,0,0,already_hit,
S1-927698206,S2-23744257,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-479783161,S3-721023966,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-297374091,S2-855505106,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-828436567,S2-500218116,S2,HIT,1,0,1,0,0,0,already_hit,
S1-721592216,S3-450491244,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-772324975,S3-696970863,S3,HIT,1,1,1,0,0,0,already_hit,
S1-453268471,S3-157641486,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-831133424,S3-464115887,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-349027619,S2-779805372,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-441985466,S2-773219948,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-777263507,S2-340207948,S2,HIT,1,1,1,0,0,0,already_hit,
S1-811127142,S3-110935876,S3,HIT,1,1,1,0,0,0,already_hit,
S1-73734420,S3-780117946,S3,HIT,1,1,1,0,0,0,already_hit,
S1-316932948,S3-973051391,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-804663373,S2-498698607,S2,HIT,0,1,0,0,0,0,already_hit,
S1-160840431,S3-124330465,S3,HIT,1,1,1,0,0,0,already_hit,
S1-699955992,S3-69993000,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-596431100,S3-652058856,S3,HIT,1,1,1,0,0,0,already_hit,
S1-745976550,S2-749740915,S2,HIT,1,1,1,0,0,0,already_hit,
S1-745450749,S3-53773814,S3,HIT,1,1,1,1,0,0,already_hit,
S1-19593330,S2-200759904,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-707030556,S2-989451895,S2,HIT,1,1,1,0,0,0,already_hit,
S1-108284040,S3-21236414,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-707030556,S2-580874618,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-859740925,S3-896754073,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-478567299,S2-675569559,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-371279768,S2-710937537,S2,HIT,1,1,1,0,0,0,already_hit,
S1-563382731,S3-534292607,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-657091961,S2-347752194,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-731704064,S2-559014217,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-509283665,S2-632563050,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-14447328,S3-382878391,S3,HIT,1,1,1,1,0,0,already_hit,
S1-656987935,S2-943844849,S2,HIT,1,1,1,1,0,0,already_hit,
S1-76214334,S2-891478267,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-259962445,S3-735474309,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-743301865,S2-660047083,S2,HIT,1,1,1,1,0,0,already_hit,
S1-765734254,S2-156753828,S2,HIT,1,1,1,0,0,0,already_hit,
S1-683996760,S3-656589814,S3,HIT,1,1,1,0,0,0,already_hit,
S1-338840619,S2-122455982,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-224750703,S2-458035427,S2,HIT,1,1,1,1,0,0,already_hit,
S1-631031485,S2-673783504,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-170998977,S2-314735696,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-235913521,S2-665657152,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-460143677,S2-464068038,S2,HIT,1,1,1,1,0,0,already_hit,
S1-549795649,S2-421772003,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-620001323,S2-266045300,S2,HIT,0,1,0,0,0,0,already_hit,
S1-400371708,S2-566605594,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-279028557,S2-492177204,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-602913883,S2-880137000,S2,HIT,1,1,1,0,0,0,already_hit,
S1-838617018,S2-935891365,S2,HIT,1,1,1,1,0,0,already_hit,
S1-163766842,S3-640384301,S3,HIT,1,1,1,0,0,0,already_hit,
S1-602913883,S3-956365580,S3,HIT,1,1,1,0,0,0,already_hit,
S1-151608539,S3-91140513,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-745303317,S3-580511768,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-826696794,S2-80713408,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-547547561,S3-417265254,S3,HIT,1,0,1,1,0,0,already_hit,
S1-921706387,S3-39672679,S3,HIT,1,1,1,0,0,0,already_hit,
S1-462934046,S2-897902918,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-786170207,S3-44389023,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-31013839,S3-442627622,S3,HIT,1,1,1,1,0,0,already_hit,
S1-379956956,S3-847613241,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-320229740,S3-746471768,S3,HIT,1,1,1,0,0,0,already_hit,
S1-360683127,S2-137685217,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-640830255,S2-701668947,S2,HIT,1,1,1,0,0,0,already_hit,
S1-464797359,S3-290906196,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-936853964,S3-535847376,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-751461651,S3-716637738,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-699941151,S2-451955501,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-599703679,S2-615230476,S2,HIT,1,1,1,1,0,0,already_hit,
S1-519076290,S3-284014969,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-892577020,S3-586392060,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-463917421,S3-951861563,S3,HIT,1,1,1,0,0,0,already_hit,
S1-501989527,S2-444690894,S2,HIT,1,0,1,1,0,0,already_hit,
S1-514974575,S2-40281447,S2,HIT,1,1,1,1,0,0,already_hit,
S1-761930510,S2-673005604,S2,HIT,1,1,1,0,0,0,already_hit,
S1-528102700,S3-122777928,S3,HIT,1,1,1,0,0,0,already_hit,
S1-953712905,S2-149851029,S2,HIT,1,1,1,1,0,0,already_hit,
S1-163521308,S3-216386837,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-574668375,S3-685199044,S3,HIT,1,1,1,1,0,0,already_hit,
S1-983373292,S2-827628981,S2,HIT,1,1,1,0,0,0,already_hit,
S1-763758768,S2-977360531,S2,HIT,1,1,1,0,0,0,already_hit,
S1-19868030,S2-317511124,S2,HIT,1,1,1,1,0,0,already_hit,
S1-840218727,S3-700068783,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-768057805,S2-734308745,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-361609987,S3-35259291,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-989203377,S2-544893431,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-416469670,S2-94707600,S2,HIT,0,1,0,0,0,0,already_hit,
S1-227395368,S3-864408644,S3,HIT,1,1,1,0,0,0,already_hit,
S1-134890169,S3-463909735,S3,HIT,1,1,1,0,0,0,already_hit,
S1-314207684,S2-567829404,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-343732388,S3-715940503,S3,HIT,0,1,0,0,0,0,already_hit,
S1-999894380,S3-494886149,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-271585788,S2-139796834,S2,HIT,0,1,0,0,0,0,already_hit,
S1-219401270,S2-969974780,S2,HIT,1,1,1,1,0,0,already_hit,
S1-504442535,S2-590240721,S2,HIT,1,1,1,1,0,0,already_hit,
S1-873784023,S2-302461130,S2,HIT,1,1,1,0,0,0,already_hit,
S1-889296005,S3-339412323,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-831922252,S3-75757072,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-636198387,S3-820194939,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-19868030,S2-73495217,S2,HIT,1,1,1,1,0,0,already_hit,
S1-430985536,S3-336818459,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-196054265,S3-35720000,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-76740440,S3-553382343,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-342429842,S3-521862796,S3,HIT,1,1,1,0,0,0,already_hit,
S1-521143416,S2-778845793,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-609076271,S3-741026632,S3,HIT,1,1,1,0,0,0,already_hit,
S1-162212562,S3-73330758,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-925471453,S2-523508959,S2,HIT,1,1,1,0,0,0,already_hit,
S1-612600067,S3-699581097,S3,HIT,1,1,1,0,0,0,already_hit,
S1-645147697,S2-834182571,S2,HIT,1,0,1,0,0,0,name_tfidf,
S1-581156957,S2-593099651,S2,HIT,1,1,1,1,0,0,already_hit,
S1-469120086,S2-781679758,S2,HIT,1,1,1,0,0,0,already_hit,
S1-67628861,S3-920316850,S3,HIT,1,0,1,0,0,0,already_hit,
S1-47431587,S3-524549693,S3,HIT,1,0,1,0,0,0,already_hit,
S1-349554399,S2-173425276,S2,HIT,1,1,1,1,0,0,already_hit,
S1-431995033,S3-524504092,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-536488324,S3-331183327,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-235913521,S3-733999992,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-653229989,S2-333991643,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-113308274,S2-251747432,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-117902162,S3-604901947,S3,HIT,1,0,1,0,0,0,name_tfidf,
S1-506296494,S3-162225999,S3,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-235913521,S3-27149577,S3,HIT,1,1,1,0,0,0,already_hit,
S1-502043608,S2-61637150,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-157020136,S2-398162355,S2,HIT,1,1,1,0,0,0,already_hit,
S1-108225323,S3-275459248,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-927150955,S2-589962017,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-754543752,S3-576954871,S3,HIT,1,1,1,0,0,0,already_hit,
S1-842896537,S3-291951616,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-64831661,S3-73708604,S3,HIT,1,1,1,1,0,0,already_hit,
S1-237782086,S3-100976779,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-373692986,S2-652531023,S2,HIT,1,1,1,1,0,0,already_hit,
S1-718976444,S3-449207960,S3,HIT,1,1,1,0,0,0,already_hit,
S1-488506845,S2-891565967,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-451179345,S3-842134617,S3,HIT,1,1,1,0,1,0,already_hit,
S1-783210230,S2-933617956,S2,HIT,1,1,1,0,0,0,already_hit,
S1-924136701,S2-772003866,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-117902162,S3-43390571,S3,HIT,1,1,1,0,0,0,already_hit,
S1-988321030,S2-950284560,S2,HIT,0,1,0,0,0,0,already_hit,
S1-617760637,S2-873434764,S2,HIT,1,1,1,1,0,0,already_hit,
S1-256602729,S3-475000452,S3,HIT,1,1,1,1,0,0,already_hit,
S1-716346194,S2-406412466,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-476831471,S2-158248689,S2,HIT,1,1,1,0,1,0,already_hit,
S1-665706894,S2-968580266,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-320229740,S3-981779933,S3,HIT,1,1,1,0,0,0,already_hit,
S1-897191998,S2-58230818,S2,HIT,1,1,1,1,0,0,already_hit,
S1-70365948,S2-973363032,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-517800727,S3-46314707,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-174306760,S3-109128077,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-748730249,S2-645625688,S2,HIT,1,1,1,0,0,0,already_hit,
S1-164017572,S2-500759136,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-762958682,S3-668404792,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-821523654,S3-698107974,S3,HIT,1,0,1,0,0,0,already_hit,
S1-692594454,S2-687575293,S2,HIT,0,1,0,0,0,0,already_hit,
S1-966556536,S2-484278778,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-147278478,S3-873766616,S3,HIT,1,1,1,0,0,0,already_hit,
S1-402877115,S3-186383136,S3,HIT,1,1,1,0,0,0,already_hit,
S1-417600197,S2-331004801,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-650641874,S3-74746918,S3,HIT,0,1,0,0,0,0,already_hit,
S1-73448004,S3-534112701,S3,HIT,1,1,1,1,0,0,already_hit,
S1-812076174,S3-728948950,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-512066012,S3-903809174,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-127835134,S2-766422897,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-372752185,S2-539833903,S2,HIT,1,1,1,1,0,0,already_hit,
S1-62329201,S2-2637735,S2,HIT,0,1,0,0,0,0,address_tfidf,
S1-751085398,S3-982469954,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-716831720,S2-753157844,S2,HIT,0,1,0,0,0,0,already_hit,
S1-360871186,S2-279477849,S2,HIT,1,1,1,1,0,0,already_hit,
S1-241480437,S3-465197267,S3,HIT,1,1,1,0,0,0,already_hit,
S1-78396716,S2-726794115,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-451998438,S2-766246412,S2,MISSED,0,0,0,0,0,0,none,extreme_distortion_or_disjoint_tokens
S1-576857452,S2-589736060,S2,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-748364403,S3-940222258,S3,HIT,0,1,0,0,0,0,address_tfidf,
S1-355685907,S3-97296127,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-44206067,S2-619912159,S2,HIT,1,1,1,1,0,0,already_hit,
S1-12716980,S3-446683228,S3,HIT,1,1,1,0,0,0,name_tfidf+address_tfidf,
S1-955330970,S2-366317277,S2,HIT,1,1,1,0,0,0,already_hit,
S1-478267847,S3-862291710,S3,HIT,1,0,1,0,0,0,name_tfidf,
